,1_day_retention,7_day_retention
0,-0.0002601336911453034,-9.30308249166012e-05
1,0.0019132466717745045,0.0023908324469917586
2,-0.0002601336911453034,0.002612605953412145
3,0.0023124389833311665,0.0002174520840719507
4,-0.002788351664337718,0.00132631961617391
5,-0.000703680703986076,-0.0021777017852682434
6,0.0012479261525133456,-0.004218018044335831
7,0.0017358278666381732,-9.30308249166012e-05
8,-0.0004375524962816346,-0.0031091505122338714
9,0.00200195607434267,-0.003197859914802037
10,-0.00970768506465386,0.00132631961617391
11,0.003909208229557981,0.0022134136418554273
12,0.0007156697371043519,0.0030117982649688624
13,0.0008487338409565726,-0.0035526975250746717
14,0.008167259552829431,-0.0064357531085396935
15,0.005550332177068851,-0.0012462530583025877
16,-0.002211740547644725,0.0032779264726733037
17,0.0020463107756266696,0.0016811572264465169
18,-0.001812548236088063,-0.0019115735775637743
19,-0.00021577898986124833,-0.0017341547724274708
20,-0.0020343217425083937,0.0008384179020490268
21,-0.0011028730155427935,0.0001730973827878679
22,0.004352755242398754,0.001636802525162434
23,-0.004385120910564588,-0.0023994752916886297
24,0.0019132466717745045,-0.003508342823790589
25,-0.0052722149362461335,0.0011489008110375787
26,0.0009374432435247382,-0.0007139966428936773
27,0.004441464644966919,-4.8676123632518387e-05
28,-0.001191582418110959,-0.004972047966165127
29,-0.006381082468348065,-0.001689800071143388
30,0.0010705073473770144,-0.0012462530583025877
31,0.0036430800218534842,-0.001689800071143388
32,-0.0017681935348040079,-0.0006696419416095944
33,0.00013905862041135864,0.00043922559049236476
34,0.0019132466717745045,0.0020803495380032344
35,0.0033769518141489874,0.0002174520840719507
36,0.0017801825679222283,0.006294046159990602
37,-0.0004375524962816346,8.438798021973004e-05
38,0.0006269603345362418,-0.002355120590404547
39,0.004086627034694257,-0.0024438299929727125
40,-0.003675445690019319,-0.0002704496300529047
41,0.0017358278666381732,-0.005770432589278535
42,-0.002344804651497001,-0.002355120590404547
43,-0.003542381586167098,0.003544054680377773
44,-0.00562705254651874,-0.002310765889120464
45,0.0016471184640700076,-0.0023994752916886297
46,0.004840656956523581,0.0011045461097535236
47,-8.271488600902765e-05,-0.003818825732779113
48,0.0016471184640700076,0.00035051618792419914
49,-0.001812548236088063,0.0009714820059012752
50,-0.00030448839242941395,-0.004750274459744741
51,0.005284203969364409,-0.0022664111878363813
52,-0.0012802918206791247,0.0015480931225942685
53,0.001602763762785897,0.0001287426815037851
54,0.0016471184640700076,0.002834379459832531
55,0.0029777595025923254,-0.002976086408381623
56,-0.0021230311450765593,-0.0007583513441777601
57,0.0019576013730585595,-0.003508342823790589
58,0.00022776802297952425,0.0007053537981968061
59,-0.0019899670412243387,0.004564212809911566
60,0.003199533009012767,-0.0002704496300529047
61,0.002401148385899332,-0.00044786843518920816
62,-0.005893180754223237,0.0027013153559803105
63,-0.004917377325973471,-0.0011575436557344776
64,-0.0007923901065542416,4.003327893564723e-05
65,-0.002211740547644725,0.0021690589405713723
66,-0.002699642261769608,0.0020803495380032344
67,0.0012922808537974007,-0.0024438299929727125
68,0.0006269603345362418,-0.0008027060454618429
69,-0.0017681935348040079,0.004431148706059346
70,-0.0009254542104065178,8.438798021973004e-05
71,-0.0014577106258154005,-0.006302689004687445
72,0.0009374432435247382,-0.004218018044335831
73,-0.0005706166001339108,0.0004835802917764198
74,5.034921784319302e-05,0.0022134136418554273
75,0.0018245372692063389,0.0019029307328669032
76,0.0020463107756266696,0.0014150290187420478
77,-0.0017238388335198973,0.004519858108627484
78,0.004130981735978312,-9.30308249166012e-05
79,-0.004385120910564588,0.004120665797070766
80,0.0019132466717745045,0.00558437093944536
81,0.0014253449576496213,0.0011489008110375787
82,-0.0020786764437925043,-0.004750274459744741
83,-0.0022560952489288355,-0.0024881846942567953
84,-0.001191582418110959,-0.0043067274469039685
85,-0.00473995852083714,0.0027013153559803105
86,-0.00726817649402961,-0.000137385526200684
87,0.0037761441257057604,-0.0009357701493140635
88,-0.0056714072478027955,0.0001287426815037851
89,-0.006514146572200286,-0.003907535135347251
90,0.004485819346250974,-0.0007583513441777601
91,0.003332597112864988,0.0011045461097535236
92,0.003953562930842092,-0.0019115735775637743
93,0.0023567936846152215,0.0020359948367191516
94,-0.002788351664337718,0.0033666358752414693
95,0.0031108236064446015,0.0033666358752414693
96,0.002445503087183387,-0.004972047966165127
97,-0.0016794841322358423,0.0002174520840719507
98,-0.005538343143950575,-0.00293173170709754
99,0.002223729580763001,-0.0019115735775637743
100,0.0028446953987401047,-4.8676123632518387e-05
101,-0.0056714072478027955,0.0020803495380032344
102,-0.0034536721835989326,-0.00284302230452943
103,-0.0025665781579173874,-0.005770432589278535
104,-0.004473830313132698,-0.0027543129019612644
105,0.00031647742554768987,-0.0008470607467459257
106,0.0004051868281158555,-0.001955928278847857
107,-0.005183505533677968,-0.0012462530583025877
108,-0.002211740547644725,-0.0017785094737115537
109,-0.0034980268848829876,0.003056152966252945
110,-0.00216738584636067,-0.0009801248505981464
111,0.0018245372692063389,-0.0007139966428936773
112,0.005106785164228078,-0.0024881846942567953
113,0.00044954152939991054,0.0033222811739573865
114,0.0033769518141489874,-0.002310765889120464
115,0.004929366359091747,0.006382755562558767
116,-0.006913338883757003,-0.00200028298013194
117,0.003598725320569429,0.003455345277809607
118,-0.0009254542104065178,0.0015037384213101856
119,-0.0004375524962816346,0.0004835802917764198
120,0.004929366359091747,0.0001730973827878679
121,5.034921784319302e-05,0.001370674317457965
122,-0.0016351294309517317,-0.0034196334212224233
123,0.0009817979448088487,0.0021690589405713723
124,0.001203571451229235,0.0008827726033331096
125,0.003909208229557981,-0.000137385526200684
126,0.0002721227242635793,-0.0005365778377573738
127,5.9945165591379634e-06,-0.0027543129019612644
128,-0.0025665781579173874,0.002878734161116614
129,-0.002788351664337718,-0.0048833385635969895
130,9.470391912724807e-05,-0.000137385526200684
131,-0.0019012576386562285,0.001370674317457965
132,-0.0006593260027020209,-0.0008470607467459257
133,0.00022776802297952425,-0.0021333470839841606
134,0.002667276593603829,0.00598356325100205
135,0.001203571451229235,0.0031448623688210553
136,0.0008930885422406831,-0.0008470607467459257
137,0.0004938962306840211,-0.0018672188762797193
138,-0.0026552875604854975,-0.00293173170709754
139,-0.004074638001575981,0.0007053537981968061
140,-0.0004819071975657452,-0.0031091505122338714
141,-0.0002601336911453034,-0.0024881846942567953
142,0.0027116312948878285,0.0002174520840719507
143,0.005727750982205182,-0.000137385526200684
144,-0.000348843093713469,-0.0027099582006771816
145,0.0005826056332521867,-4.321422348435577e-06
146,-0.002699642261769608,-0.002532539395540878
147,0.0032882424115808773,-0.002887377005813513
148,0.004973721060375802,0.00039487088920828195
149,0.006038233891193678,0.00039487088920828195
150,-0.004296411507996423,-0.0011131889544503948
151,-0.0030988345733263256,-0.0005365778377573738
152,-0.002344804651497001,-0.0019115735775637743
153,0.0008930885422406831,-9.30308249166012e-05
154,5.034921784319302e-05,-0.005193821472585541
155,0.0029777595025923254,-0.0030647958109497886
156,0.0007156697371043519,0.0024351871482758414
157,0.00115921674994518,-0.0005365778377573738
158,0.0012479261525133456,-0.0011575436557344776
159,-0.0026552875604854975,-0.002665603499393099
160,0.00373178942442165,-0.0021333470839841606
161,0.00031647742554768987,0.004697276913763815
162,0.0005382509319680762,0.0014593837200261028
163,-0.004518185014416809,-0.00284302230452943
164,-0.0011028730155427935,0.00035051618792419914
165,0.0018245372692063389,0.006382755562558767
166,0.0014253449576496213,-0.0022664111878363813
167,0.0010261526460929038,-0.0008470607467459257
168,0.0005826056332521867,-0.0022664111878363813
169,0.0037761441257057604,-0.002887377005813513
170,-0.004873022624689416,-0.001423671863438919
171,-0.00301012517075816,-0.001955928278847857
172,-0.000703680703986076,0.0009714820059012752
173,-0.00558269784523463,0.0012376102136057443
174,0.00044954152939991054,-0.0044841462520403
175,0.004130981735978312,0.0002174520840719507
176,-0.004074638001575981,-0.0030204411096657058
177,-0.0020343217425083937,0.0011045461097535236
178,0.002667276593603829,-0.0033752787199383405
179,-0.004518185014416809,0.0008827726033331096
180,-0.002610932859201498,0.0020803495380032344
181,0.0009817979448088487,0.0051851786278886425
182,0.003066468905160491,0.0024351871482758414
183,0.0027116312948878285,0.0012819649148898271
184,-0.0001270695872930827,-0.0013793171621548361
185,-0.002699642261769608,0.003189217070105138
186,-0.0028327063656218288,0.003544054680377773
187,-0.00017142428857719327,0.0007053537981968061
188,0.004264045839830588,0.0072698495882403125
189,0.00457452874881914,-0.0015567359672911674
190,-0.004606894416984975,0.0010601914084694408
191,0.0013809902563655108,0.0002618067853560335
192,-0.004385120910564588,0.003189217070105138
193,-0.0026552875604854975,-0.0012462530583025877
194,-0.002699642261769608,-0.0008914154480299807
195,-0.0005706166001339108,0.002302123044423593
196,-0.002610932859201498,-0.0037301163302109752
197,-0.003054479872042215,-0.0006696419416095944
198,0.0008930885422406831,0.0009714820059012752
199,-0.0006149713014179659,0.0042537299009230145
200,-0.0007480354052701865,0.004519858108627484
201,-0.004518185014416809,0.001370674317457965
202,0.001868891970490394,0.0015480931225942685
203,-0.001147227716826904,0.0002618067853560335
204,0.003909208229557981,0.0005279349930604749
205,0.0026229218923197184,0.0012376102136057443
206,-0.0008367448078383521,0.0021690589405713723
207,-0.0004375524962816346,-0.002976086408381623
208,-0.002699642261769608,-0.0007583513441777601
209,5.034921784319302e-05,-0.001068834253166312
210,-0.0004375524962816346,-0.0022220564865523262
211,-0.0034980268848829876,0.0005279349930604749
212,-0.0036310909887352083,0.003410990576525552
213,-0.0014577106258154005,-0.0027986676032453472
214,-0.0020343217425083937,0.0001287426815037851
215,0.0008487338409565726,-0.00040351373390512535
216,-0.003276253378462657,0.0001287426815037851
217,-0.001191582418110959,-0.00044786843518920816
218,0.0019132466717745045,-0.0027986676032453472
219,0.0029334048013082703,-0.0016454453698593052
220,0.002401148385899332,-0.003863180434063196
221,0.0016914731653540627,0.00043922559049236476
222,-0.003054479872042215,-0.0009357701493140635
223,-0.00021577898986124833,0.0006609990969127233
224,-0.0025665781579173874,0.004431148706059346
225,0.00022776802297952425,-0.0011575436557344776
226,-0.008288334623563376,0.005540016238161277
227,0.003687434723137595,-0.0017785094737115537
228,0.002445503087183387,-0.000492223136473291
229,-0.0034536721835989326,0.00030616148664011633
230,-0.0005706166001339108,0.005229533329172725
231,-0.00021577898986124833,0.0006609990969127233
232,-0.002877061066905884,-0.004084953940483582
233,0.001203571451229235,-0.0017341547724274708
234,-0.002477868755349222,-0.000137385526200684
235,-0.0028327063656218288,-9.30308249166012e-05
236,-0.0012359371193950697,0.005229533329172725
237,0.0011148620486610694,0.003721473485514104
238,-0.0030988345733263256,-0.0008914154480299807
239,0.0006269603345362418,-0.0021777017852682434
240,0.0009374432435247382,-0.004661565057176575
241,-0.002610932859201498,0.0008827726033331096
242,0.00373178942442165,-0.002310765889120464
243,-0.003897219196439705,-0.0052381761738695964
244,-0.002211740547644725,-9.30308249166012e-05
245,-0.007889142312006714,-0.0017341547724274708
246,-0.0019899670412243387,-0.00293173170709754
247,-0.0038085097938715395,-0.0037301163302109752
248,-0.0021230311450765593,-0.003863180434063196
249,0.004973721060375802,0.000794063200764944
250,-0.0012802918206791247,0.003765828186798187
251,-0.0021230311450765593,0.0035884093816618556
252,-0.000703680703986076,0.0008827726033331096
253,0.0026229218923197184,-0.001423671863438919
254,-0.0007923901065542416,0.002302123044423593
255,0.004663238151387306,0.00132631961617391
256,-0.006248018364495789,-0.004351082148188051
257,0.001203571451229235,0.0026569606546962277
258,-3.836018472491709e-05,0.0004835802917764198
259,-0.0005262618988498002,-0.005593013784142203
260,0.0020463107756266696,0.00132631961617391
261,0.00031647742554768987,0.001991640135435069
262,-0.001191582418110959,-0.0027986676032453472
263,-0.003985928599007871,-0.0009801248505981464
264,0.00115921674994518,0.0024351871482758414
265,-0.0023004499502128906,0.0027013153559803105
266,-0.00385286449515565,0.0008827726033331096
267,-0.005893180754223237,0.0004835802917764198
268,-0.0007480354052701865,-0.00035915903262104254
269,0.005062430462943968,-0.0030204411096657058
270,-0.006248018364495789,0.0001730973827878679
271,-0.0025222234566333324,0.001636802525162434
272,-0.002211740547644725,0.0002174520840719507
273,-0.0028327063656218288,-4.8676123632518387e-05
274,-0.005006086728541637,-0.002665603499393099
275,0.010118866409328797,0.005007759822752339
276,0.00200195607434267,-0.0011575436557344776
277,0.0002721227242635793,0.0020803495380032344
278,-0.0007480354052701865,-0.003286569317370175
279,-0.00039319779499757956,0.0006609990969127233
280,-0.0022560952489288355,0.0011932555123216615
281,0.0028890501000241597,-0.0019115735775637743
282,-0.005405279040098299,0.0014593837200261028
283,0.0019576013730585595,-0.000492223136473291
284,0.002179374879478946,0.002612605953412145
285,-0.0011028730155427935,0.003410990576525552
286,-0.0041633474041441465,0.0024351871482758414
287,0.0008043791396725175,-0.0024438299929727125
288,-0.007933497013290769,-0.0039962445379154166
289,-0.00301012517075816,-0.003463988122506506
290,0.0019576013730585595,0.0001730973827878679
291,-0.002610932859201498,-0.003242214616086092
292,-0.0020786764437925043,-0.00035915903262104254
293,-0.005493988442666464,0.003544054680377773
294,-0.007002048286325113,-0.0003148043313369875
295,-0.00030448839242941395,-0.00625833430340339
296,0.003066468905160491,-0.0033309240186542577
297,-0.0005262618988498002,-0.0017785094737115537
298,-0.0009698089116905728,0.0007497084994808889
299,-0.0016794841322358423,0.0027013153559803105
300,-0.0029214157681899944,-0.0018672188762797193
301,-0.004296411507996423,-0.0013793171621548361
302,0.006836618514307058,0.001370674317457965
303,0.0013809902563655108,0.0020359948367191516
304,0.0006713150358202968,-0.0009801248505981464
305,-0.00301012517075816,-0.0010244795518822292
306,-0.007135112390177389,0.0009271273046171924
307,0.009098708279795087,0.0011045461097535236
308,-0.0033206080797466564,-0.003197859914802037
309,0.004751947553955416,-0.0017785094737115537
310,-0.00301012517075816,0.001015836707185358
311,-0.0023004499502128906,-0.0013793171621548361
312,-0.006558501273484396,-0.0012462530583025877
313,0.00031647742554768987,0.0004835802917764198
314,-0.000703680703986076,0.004652922212479732
315,0.0014696996589336764,0.0023908324469917586
316,0.0017801825679222283,0.0002174520840719507
317,-0.005493988442666464,-0.0018672188762797193
318,-0.0041189927028600914,0.0005722896943445577
319,-0.0006149713014179659,-0.0014680265647230017
320,-0.00824397992227932,0.006027917952286133
321,-0.0020786764437925043,-0.0033752787199383405
322,-0.0024335140540651667,0.0012819649148898271
323,-0.0023004499502128906,-0.0006696419416095944
324,-0.0014577106258154005,-0.00035915903262104254
325,-0.002344804651497001,-0.0008027060454618429
326,0.003199533009012767,-0.005548659082858148
327,-0.0022560952489288355,-0.0012462530583025877
328,-0.0025222234566333324,0.0004835802917764198
329,-0.003276253378462657,-0.002621248798109016
330,0.001868891970490394,0.004519858108627484
331,0.00022776802297952425,0.001947285434150986
332,-0.0029214157681899944,0.0012376102136057443
333,-8.271488600902765e-05,0.0016811572264465169
334,-0.006248018364495789,-0.001423671863438919
335,-0.0010141636129746834,0.0007497084994808889
336,-0.0041189927028600914,-0.0030647958109497886
337,0.0029777595025923254,-4.321422348435577e-06
338,0.0019132466717745045,0.0002618067853560335
339,-0.00473995852083714,0.0010601914084694408
340,-0.0014577106258154005,0.00035051618792419914
341,0.003243887710296822,0.0017698666290146825
342,-0.0030988345733263256,0.0029674435636847796
343,-0.0006593260027020209,0.004785986316331953
344,0.00115921674994518,-0.0014680265647230017
345,5.9945165591379634e-06,0.0032779264726733037
346,0.003687434723137595,-0.003508342823790589
347,-0.002477868755349222,0.0015480931225942685
348,0.0035100159180012636,-0.0009357701493140635
349,-0.0025665781579173874,0.0001730973827878679
350,0.0026229218923197184,-0.0045285009533243825
351,-0.0008810995091224072,0.00349969997909369
352,-0.0007923901065542416,0.0012819649148898271
353,0.001203571451229235,-0.000137385526200684
354,-0.001147227716826904,0.0012819649148898271
355,0.008566451864386149,0.0011045461097535236
356,0.0016471184640700076,-0.0017341547724274708
357,0.001602763762785897,0.0005722896943445577
358,-0.004562539715700864,0.0011045461097535236
359,0.004663238151387306,-0.004395436849472134
360,-0.00030448839242941395,-0.0005809325390414288
361,-0.0031431892746103807,0.0023464777457076758
362,-0.000703680703986076,0.002878734161116614
363,-0.0025665781579173874,0.002834379459832531
364,0.0019132466717745045,-0.005282530875153679
365,0.0014253449576496213,-0.0039962445379154166
366,0.005550332177068851,-0.002088992382700078
367,0.001558409061501842,0.004785986316331953
368,-0.005893180754223237,-0.004173663343051748
369,-0.0019012576386562285,-0.0009801248505981464
370,-0.004030283300291926,0.003410990576525552
371,0.006969682618159334,0.004298084602207097
372,0.003332597112864988,-0.004218018044335831
373,-0.004518185014416809,0.0004835802917764198
374,-0.00385286449515565,0.003189217070105138
375,0.001558409061501842,-0.001689800071143388
376,-0.002743996963053663,-0.0007583513441777601
377,5.034921784319302e-05,0.0027013153559803105
378,-0.00039319779499757956,0.003189217070105138
379,0.003687434723137595,0.0035884093816618556
380,0.0017801825679222283,-0.0035526975250746717
381,-0.0019012576386562285,0.0031005076675370002
382,-0.00017142428857719327,0.0021247042392872895
383,-0.0052722149362461335,0.0024351871482758414
384,0.00031647742554768987,0.0015924478238783513
385,-0.0022560952489288355,0.001947285434150986
386,-0.0016351294309517317,-0.0012462530583025877
387,0.004130981735978312,-0.000137385526200684
388,0.003997917632126147,-0.0007139966428936773
389,-0.0015907747296676766,0.001370674317457965
390,0.003199533009012767,-0.0018228641749956365
391,0.003332597112864988,-0.0005365778377573738
392,0.004352755242398754,-0.0018672188762797193
393,0.0021350201781948352,-0.003153505213517954
394,0.0015140543602177314,-0.005459949680289983
395,0.004929366359091747,-0.0045285009533243825
396,-0.001546420028383566,0.0036771187842300213
397,-0.00021577898986124833,0.0009271273046171924
398,0.005905169787341458,0.0054069521343090565
399,0.008522097163102038,-0.0016454453698593052
400,0.005195494566796244,-4.8676123632518387e-05
401,0.004663238151387306,0.006027917952286133
402,0.0010705073473770144,-0.0014680265647230017
403,0.0019132466717745045,-0.0023994752916886297
404,0.00209066547691078,-0.000492223136473291
405,-0.002743996963053663,-0.001423671863438919
406,0.001203571451229235,0.0015924478238783513
407,-0.0017681935348040079,0.0018585760315828204
408,-0.0004819071975657452,0.0033222811739573865
409,-0.0041633474041441465,-0.002310765889120464
410,-0.0019456123399402836,-0.0015123812660070846
411,0.002755985996171939,-0.00200028298013194
412,-0.0029657704694740494,-0.0006696419416095944
413,-0.006070599559359513,-0.00284302230452943
414,0.0003608321268317449,-0.00035915903262104254
415,-8.271488600902765e-05,-0.0005365778377573738
416,0.00200195607434267,-0.0021777017852682434
417,0.003598725320569429,-0.0005809325390414288
418,0.00022776802297952425,-0.003863180434063196
419,0.0008043791396725175,-0.0022220564865523262
420,-0.0006593260027020209,0.0005279349930604749
421,0.0035543706192853186,0.004519858108627484
422,-0.0009254542104065178,-0.0005365778377573738
423,0.00209066547691078,-0.0022664111878363813
424,-0.00216738584636067,-0.0010244795518822292
425,0.00115921674994518,-0.0008027060454618429
426,0.001558409061501842,0.0011489008110375787
427,0.0024898577884674977,-0.004794629161028824
428,0.00373178942442165,0.0011932555123216615
429,-0.0004375524962816346,0.0024795418495598964
430,0.0005826056332521867,0.0033222811739573865
431,-0.0001270695872930827,-0.0013349624608707533
432,0.0017358278666381732,0.0011932555123216615
433,-0.0013690012232472348,-0.0031091505122338714
434,-0.0011028730155427935,0.0022134136418554273
435,0.0014696996589336764,0.005540016238161277
436,0.0017801825679222283,0.0027900247585484483
437,-0.0012359371193950697,-0.0030204411096657058
438,-0.0012802918206791247,-0.0003148043313369875
439,-0.0023004499502128906,0.0019029307328669032
440,5.9945165591379634e-06,-0.0006696419416095944
441,-0.004606894416984975,4.003327893564723e-05
442,-0.0004375524962816346,0.00132631961617391
443,-0.004562539715700864,-0.0012906077595866705
444,0.003421306515433098,0.004874695718900091
445,0.0012479261525133456,0.00035051618792419914
446,0.007812421942556824,-0.0009801248505981464
447,-3.836018472491709e-05,0.0017698666290146825
448,0.0028446953987401047,-0.001068834253166312
449,0.0053285586706484644,-0.002576894096824933
450,0.004308400541114643,-0.006746236017528245
451,-0.002743996963053663,-0.0007139966428936773
452,0.0019132466717745045,-0.0006696419416095944
453,0.00022776802297952425,-0.00293173170709754
454,-0.0011028730155427935,0.0015924478238783513
455,-0.006248018364495789,-0.002887377005813513
456,0.002667276593603829,0.0024351871482758414
457,0.0013809902563655108,0.0005722896943445577
458,-0.00385286449515565,0.005229533329172725
459,-0.003276253378462657,0.0004835802917764198
460,-0.0011028730155427935,0.001015836707185358
461,0.0027116312948878285,0.0006609990969127233
462,0.002179374879478946,0.0005722896943445577
463,-0.0041633474041441465,0.0027900247585484483
464,-0.0019456123399402836,0.005673080342013498
465,0.002445503087183387,-0.00284302230452943
466,0.00209066547691078,0.00030616148664011633
467,-0.0023004499502128906,0.003410990576525552
468,-0.0005706166001339108,-9.30308249166012e-05
469,0.0013809902563655108,-0.0015123812660070846
470,-0.0019012576386562285,-0.0021777017852682434
471,-0.0006149713014179659,-0.003951889836631334
472,-0.002389159352781056,-0.004572855654608438
473,-0.002344804651497001,-0.0008914154480299807
474,-0.0007923901065542416,-0.0011575436557344776
475,-0.0001270695872930827,-0.0027099582006771816
476,-0.005094796131109802,0.006648883770263209
477,0.006126943293761844,-0.002044637681415995
478,0.003022114203876436,-0.0012906077595866705
479,0.002800340697455994,0.0014150290187420478
480,-0.0041633474041441465,0.00039487088920828195
481,0.004796302255239526,-0.0010244795518822292
482,-0.0013246465219631798,0.004431148706059346
483,-0.007090757688893279,-0.00022609492876882187
484,0.003465661216717153,-4.321422348435577e-06
485,-0.00021577898986124833,0.0010601914084694408
486,-0.006292373065779899,-0.0006252872403255116
487,0.0025342124897515528,-0.001955928278847857
488,0.002445503087183387,0.004165020498354849
489,-0.0002601336911453034,0.0006166443956286405
490,-0.003542381586167098,0.004031956394502628
491,0.005772105683489237,-0.0013349624608707533
492,-0.0013246465219631798,-0.00022609492876882187
493,0.0008043791396725175,-0.0013349624608707533
494,0.00209066547691078,0.0024351871482758414
495,-0.001812548236088063,0.002568251252128062
496,0.0006713150358202968,-0.001689800071143388
497,-0.0011028730155427935,0.0002618067853560335
498,0.005195494566796244,0.0018585760315828204
